,gene_index,gene_names,probability_change
2033,2033,SLC16A9,44.425927179440095
2034,2034,GREM2,44.035299474216814
2035,2035,CYP1A1,45.47555103169084
2036,2036,IL2RB,43.35860039711641
2037,2037,MT1G,46.79028531800245
2038,2038,ACTA1,42.12895526726023
2039,2039,RPS19,45.135841285734074
2040,2040,SHISA3,43.856385835700365
2041,2041,FAM20A,44.88879985371355
2042,2042,TMEM45B,45.328672261811576
2043,2043,PLEK2,46.91560579757508
2044,2044,STX11,48.12356689009519
2045,2045,CASP4,45.15053853081852
2046,2046,CST1,42.57208541294268
2047,2047,CXCL9,46.3329697326879
2048,2048,SV2A,46.648001283501046
2049,2049,HSPD1,46.54181615419497
2050,2050,RPL30,43.48679879124092
2051,2051,TPR,45.50823364165961
2052,2052,TLR4,47.712292164824994
2053,2053,ZMAT1,45.437044201825344
2054,2054,ANKRD36B,48.62061847245419
2055,2055,KCNJ16,47.88478497618166
2056,2056,SNCAIP,45.504219408699726
2057,2057,GLYR1.....SEPT6,45.77032674020345
2058,2058,KCNS3,44.84881743017505
2059,2059,HRH1,46.41061549846771
2060,2060,HHEX,44.124260160342956
2061,2061,CYP27A1,44.639312149498735
2062,2062,BMPER,48.09816039052877
2063,2063,ELMOD1,40.54809542981079
2064,2064,ANO5,45.61498050918835
2065,2065,USP44,46.776238159166766
2066,2066,SUCNR1,45.11318231515113
2067,2067,OLFML1,46.211743691023216
2068,2068,ITGA8,45.23168215244139
2069,2069,RAP1GAP2,48.86173433257602
2070,2070,LOC100505503.....RPS17,43.246969676730366
2071,2071,KIF2C,46.416217588488415
2072,2072,C14orf106,45.278889373191575
2073,2073,COMP,43.40694643485137
2074,2074,WASF1,44.72642274797096
2075,2075,FAM83A,58.789375117261415
2076,2076,BRIP1,46.11395796031172
2077,2077,HEY2,42.58626909583342
2078,2078,GCNT3,48.62640731590216
2079,2079,NEAT1,46.400840008450814
2080,2080,HOXA1,47.10084700533092
2081,2081,LDB3,46.28736344458123
2082,2082,PPFIBP2,45.61857203923344
2083,2083,UGT2B28,43.981229112511315
2084,2084,PGF,46.30540471879092
2085,2085,CALCRL,47.83387279789382
2086,2086,STK17B,47.07081361943842
2087,2087,ALPP,41.75716364739771
2088,2088,ACTN2,44.54803951278943
2089,2089,RPS17,46.31614215111987
2090,2090,C14orf34,47.093969759744276
2091,2091,PLEKHB1,44.334453654293796
2092,2092,NLRP3,45.551299333420225
2093,2093,GP1BB.....SEPT5,45.91638822377337
2094,2094,TRPC1,44.57215878017539
2095,2095,SPI1,44.01174233297864
2096,2096,KCNQ1,45.629980677692565
2097,2097,RPL3,45.54226522289012
2098,2098,RPS20,44.87345929665106
2099,2099,ZAP70,45.69947604492703
2100,2100,LOC100499467,47.43821328703086
2101,2101,DCDC2,48.55283533808496
2102,2102,FJX1,44.86280205340556
2103,2103,RPS12,43.55856469173438
2104,2104,PCDH8,43.39659617977743
2105,2105,RELN,46.37747354325123
2106,2106,GMPR,44.93481560101848
2107,2107,SFRP4,49.31537016073305
2108,2108,SLC6A8,44.75511621135115
2109,2109,AKR1C1,42.0203976402887
2110,2110,LOC643401,46.017556496604634
2111,2111,LOC100506781,45.54273927745241
2112,2112,SH3BGRL3,47.821843488985905
2113,2113,C20orf103,45.20431137609849
2114,2114,LARP6,45.923606946713676
2115,2115,LOC642869.....SET,46.74104449466107
2116,2116,CREB3L1,46.628660157359555
2117,2117,IGHA1.....IGHD.....IGHG1.....IGHG3.....IGHM.....IGHV1.69.....IGHV3.23.....IGHV4.31.....LOC100126583,45.54920820657348
2118,2118,PLCL1,51.29510582884099
2119,2119,CIITA,45.46488801850074
2120,2120,PLP2,44.49717937187439
2121,2121,LOC401233,40.543445872060396
2122,2122,LOC100505881,45.12678171999901
2123,2123,TEAD2,43.90969332715142
2124,2124,CHST6,48.25047316371947
2125,2125,ANGPTL4,47.3104740999415
2126,2126,MAB21L1,42.65308319901639
2127,2127,ABLIM3,44.49200930605877
2128,2128,TIMP2,48.62624493300016
2129,2129,CAPN6,48.01798077667244
2130,2130,IGFBPL1,48.015514514751544
2131,2131,PRR15,46.34653248093855
2132,2132,CNTNAP3,45.83914754748402
2133,2133,HPSE,47.14815357721897
2134,2134,GPR1,46.12702979095383
2135,2135,IFI44,45.81751663595362
2136,2136,ITIH4.....MUSTN1,45.233528391504684
2137,2137,CSRP3,42.823786546535075
2138,2138,DACH1,48.235631922569546
2139,2139,DIO2,46.04044134091348
2140,2140,SIRPB1,47.30954011132245
2141,2141,C19orf59,46.206009753311825
2142,2142,HRASLS,46.15507080835386
2143,2143,SHMT1,47.426731695782046
2144,2144,SERPINA5,47.18540248964675
2145,2145,DARC,44.812317832636595
2146,2146,NDP,46.13281070868433
2147,2147,RPS29,44.734338434208695
2148,2148,RPS10,45.28248956093478
2149,2149,VIM,45.841488835584556
2150,2150,LMNA,45.537352525449506
2151,2151,NLRC4,44.661066263822164
2152,2152,HOTAIR,52.69511808968967
2153,2153,COL8A2,50.41017932796631
2154,2154,TMC5,46.41245325184374
2155,2155,RPL7A,44.10702894469994
2156,2156,IGKC.....IGKV1.5.....IGKV1D.8.....LOC652493.....LOC652694,43.1837044688701
2157,2157,RPSA,45.23903138231923
2158,2158,SATB2,46.294489375578436
2159,2159,STON1,46.2288972477702
2160,2160,PLAUR,49.16503345064994
2161,2161,IRX5,44.60621188513243
2162,2162,ITGB6,42.65041877323938
2163,2163,PF4V1,45.268720508270754
2164,2164,PDGFRB,47.93019976043334
2165,2165,NCKAP5,54.77065116128172
2166,2166,AKIRIN2,43.638106181968126
2167,2167,HSPB7,46.39166465926068
2168,2168,CORO2B,46.0301070562844
2169,2169,TTR,48.533384295565476
2170,2170,CD28,45.53702301917761
2171,2171,HSPB2,45.13446732497347
2172,2172,CDH6,44.754318043597024
2173,2173,CFTR,44.82012268938446
2174,2174,BTN3A2.....BTN3A3,48.04741590416246
2175,2175,KCNN4,48.55965649539175
2176,2176,PTPN13,46.26834580558539
2177,2177,RPS7,45.229454192363654
2178,2178,DPY19L2,42.773155690606615
2179,2179,PLEKHH2,45.998880347965354
2180,2180,FAM64A,45.029651819666284
2181,2181,COTL1,40.8090911798711
2182,2182,UBASH3A,46.495969470315295
2183,2183,RPL13A.....RPL13AP5.....RPL13AP6,46.899344453310796
2184,2184,CCL23,45.36656457293222
2185,2185,SERPINB3,49.37884065498109
2186,2186,TPSAB1,45.68724630786421
2187,2187,CLDN5,45.05995638662463
2188,2188,SEMA4D,45.40314028291417
2189,2189,MAP7,46.322742590727685
2190,2190,PFKFB3,45.72018136169071
2191,2191,PPIA,48.78401535685043
2192,2192,RPL18,45.09519767475029
2193,2193,LHX8,43.24741891699537
2194,2194,XG,43.72816377907336
2195,2195,CR1.....CR1L,46.19604157824418
2196,2196,EOMES,46.6535160443364
2197,2197,GPR155,46.34746136858632
2198,2198,LOC100507008,46.27986321213007
2199,2199,SALL4,43.662952995422835
2200,2200,C7orf46,46.424496409266375
2201,2201,BACH2,45.68015333977146
2202,2202,UTS2,43.468134133941334
2203,2203,PSTPIP2,43.131461113754675
2204,2204,YWHAE,43.863946199482804
2205,2205,RPS3,46.904130747706716
2206,2206,CD84,45.681295404113214
2207,2207,CHEK1,45.13668411998291
2208,2208,COL16A1,45.48908930112395
2209,2209,PRNP,43.145646032351024
2210,2210,RASSF5,46.908725067454064
2211,2211,CBS,44.75962632296027
