4274,1310,4905,3082,2841
5460,1977,2280,3272,3293
5916,2691,5049,5709,4834
2951,5201,5451,3264,5563
676,5269,5234,1530,4432
4549,3377,294,3965,4175
3226,2176,4778,1371,3151
5099,3470,1035,1815,3990
5506,958,5953,1158,2204
3227,4404,3616,4928,3476
5035,2724,2790,4728,5962
2936,4558,4290,5414,1802
5936,5953,5173,3133,1065
5130,5069,5418,3215,3096
18,2589,2592,3820,4693
5033,3810,3900,3171,1419
4771,5036,4549,2010,1950
5112,2112,1762,3057,3634
5878,5189,410,5457,4661
3056,1530,2391,1073,4592
1040,4729,287,4905,5350
223,3997,4049,5099,1229
1470,2505,1908,1795,5977
3240,3574,2231,4649,1434
1750,3145,1858,1670,5173
5484,1729,5332,5229,4689
5014,5122,4460,4434,1513
4181,4896,2477,3829,5211
2760,3469,2114,3373,4163
3469,1256,3240,3270,1859
2492,157,3223,4111,5629
2024,2293,5042,543,40
1302,4821,3902,5418,752
2959,4148,863,4821,472
1845,5441,4183,4694,335
4153,3133,2805,3011,3392
3047,790,1435,2161,5755
4363,4764,5121,2481,5749
1975,3831,2112,3659,4274
5540,326,4878,4626,642
689,2630,1093,4186,2272
338,1429,2247,2938,1670
15,3157,5912,2409,2252
541,2655,3281,4855,2479
4607,590,5867,3225,4673
5164,4215,5080,5376,3678
3066,1379,4345,1525,5504
4887,1923,2569,689,2446
4904,1549,3355,4663,2330
2922,5474,2054,3937,2747
1852,911,1019,3946,3437
4447,5410,1711,7,1019
1358,1580,4273,1034,2181
3965,3496,4405,527,5506
4419,3357,5014,5729,5459
5006,2653,59,3436,4532
4725,3546,1202,4727,5134
1994,953,2901,5584,3683
2363,376,3776,1422,2575
4800,4405,3476,361,5769
4698,254,696,2525,5610
1669,1372,5505,4263,3937
3016,3272,4363,4888,1089
3819,5466,1835,208,5047
5710,4615,5226,3097,5151
2945,1118,4742,3151,1143
3598,4297,3357,5630,387
4478,1446,4582,2309,5098
2277,4053,4373,4696,4643
2738,4103,3464,4495,3526
1840,4020,4819,1544,2332
1559,2477,1350,1634,3301
3179,1447,1065,658,3200
5190,5208,3231,272,119
4836,2929,3833,4029,3179
2248,103,2689,2443,1920
41,2732,1411,4558,4130
5042,5371,3313,5311,1499
923,37,2626,2591,223
1193,5545,1214,1412,4700
453,3586,3986,4615,5648
448,4101,3157,5506,461
4048,1567,3044,2005,4762
4364,2229,5655,448,1580
1526,4424,2238,3178,5867
1214,4613,5702,5946,3056
1738,2233,3572,5931,2903
330,3067,3818,1270,964
1093,89,2694,2756,3436
4135,4335,1563,3099,4168
5926,931,4314,3249,52
4047,5609,5669,4424,1097
5242,3937,4717,2706,4205
4346,2364,2609,1526,3852
1120,1110,1460,2748,1784
1857,2238,3387,4340,1792
2749,3505,1686,1941,1260
5738,2444,3770,5695,5752
4080,2958,1224,5738,5945
2694,1068,5312,4458,4005
1849,579,281,356,377
2988,2853,4062,2289,2280
4589,536,2209,4011,4991
2338,4643,323,4887,5836
4063,2114,2292,1351,4485
5418,1825,2841,136,5601
1859,868,1739,3283,2556
5586,4453,5755,4335,1589
4951,3576,851,1796,4314
791,5535,629,2412,3044
2209,4186,5833,1857,5879
1891,3247,3016,5240,5152
2150,2855,5732,4654,3233
285,4029,2854,4673,356
2823,1314,1577,3638,1391
5100,3965,3012,120,5249
716,2219,1052,4647,3840
2330,2601,4748,3788,5172
4067,4095,5710,3200,1282
1169,2948,4776,3293,3556
3907,4091,3271,2757,2114
154,1726,2394,5668,599
4354,85,3447,4136,3281
2071,1843,4702,3016,3142
5698,5833,1893,5246,567
5609,112,5749,4891,1882
731,3998,5161,3226,1000
5415,2071,5373,989,1222
2923,5754,2337,3962,3031
5207,4048,4543,1097,5709
950,3834,3360,227,2653
4263,3597,1193,141,5495
4565,3928,2980,4130,904
1219,1638,5365,4112,1270
5448,4607,3096,3360,2884
5057,328,4683,4373,112
5152,4892,4870,876,2843
3105,4274,3903,790,78
1572,4341,3436,5897,527
637,5207,1644,1998,4915
4820,5616,2478,5557,4517
5269,2531,5175,439,2026
86,4893,3546,4338,3478
3421,4891,4834,97,4805
1709,5338,5430,2814,474
4241,1444,4798,5130,2470
851,5586,3924,5928,414
3321,4946,5752,5261,4345
4200,1078,4343,4066,5687
4718,419,1975,3216,4346
3103,5878,3210,1278,2270
2232,3541,4063,4101,3178
3359,4820,5566,367,2421
5410,4626,4263,2798,5897
1455,5732,1101,1089,3558
5074,2037,3838,3783,5875
1814,5126,5270,1458,943
2777,4660,4889,2391,822
429,4887,4749,2415,4214
1092,1686,3421,1372,876
5543,3143,2291,5877,4273
3808,5350,319,1715,1379
3225,4164,3839,281,2030
5573,4785,4517,607,3046
376,2427,1475,2030,1945
4644,3895,2673,5233,2231
5407,1434,1726,4320,1843
4952,4884,4504,5100,429
3357,2221,5460,804,5226
3509,4938,716,4497,838
5999,2756,3701,2760,3411
1465,1159,852,1078,901
3923,318,943,3796,5952
1434,1941,5565,1368,2176
1260,2634,4214,1257,720
4647,5573,2492,4775,1475
3233,533,3066,2061,5990
373,685,3783,5409,4306
5879,4175,3569,89,3345
5279,4181,1795,4717,3623
2980,5952,3150,1994,4647
1654,5670,3526,2437,731
3788,5695,5283,1745,4735
2756,82,527,644,103
353,1758,676,5924,3366
3653,2264,800,3709,5592
290,604,5666,5154,4945
4996,439,220,321,5858
2477,3941,384,4103,5409
5730,335,5366,1147,852
4683,3207,5056,4633,3613
5312,401,4799,2901,3223
513,5991,4108,4921,2072
157,2380,1234,3506,3597
4748,3476,4928,199,4823
683,2903,2327,618,5380
3264,3796,4592,4478,2478
3974,3167,3278,3795,4887
3320,5330,2641,1788,4036
4758,1691,4163,3768,4582
1475,4432,3840,3616,4447
5608,4197,5203,700,3818
5896,3104,3226,2805,3098
3281,4714,3829,2231,653
4273,5373,2470,3457,4363
5373,2309,4558,1341,4494
26,3345,1608,335,4241
3838,5929,964,851,5012
3586,1695,1630,3322,2457
1602,5533,1434,4834,2573
3715,3506,472,5634,5654
2806,3421,1712,4852,2300
932,4975,17,1599,1712
5350,2843,389,5251,2905
1937,5332,3637,1938,4749
3749,5182,928,1969,3733
4960,2980,759,3745,3615
4284,1606,1553,1723,2112
1391,964,2426,3716,5729
1375,1445,51,1784,4264
3293,4166,3962,5936,5441
1740,2272,2573,78,2355
5228,2205,2546,1627,5609
3924,1636,4284,3379,3962
2790,5417,1282,3505,2247
3941,2180,5810,3463,5757
4742,4458,3373,807,4012
509,5211,1270,5861,4951
3931,5206,2270,4992,1103
2784,3428,4364,1231,4727
1517,2098,5174,4729,2861
5188,2192,4996,5710,5562
2755,950,5656,2945,1056
5122,1004,4992,3558,1608
4673,745,1926,130,2806
5708,4459,68,5687,4055
4837,387,352,5201,4952
1385,4155,1094,5875,92
2270,4550,1189,5698,2951
5575,5419,3356,4592,5365
333,4953,3936,4399,2732
955,5154,5927,1572,1358
3485,2352,2623,5823,5931
4493,2571,4127,2379,4614
2257,3828,3485,751,4382
2573,5209,979,3077,6
5991,2289,2190,2181,3706
3113,3835,5924,5566,2394
3759,5132,3653,2051,2037
1189,279,2253,2676,5669
5798,5418,894,2630,4091
1123,1487,1068,1528,3234
586,1488,4821,4880,1852
328,2650,2556,2112,2748
1256,1391,4544,154,3902
1166,5737,5770,4154,157
1732,5171,427,4982,3923
5209,5702,3923,3281,2836
387,1715,4358,5045,2337
5208,5173,2680,727,389
559,5516,2446,5449,4938
4729,369,1821,1113,3509
2332,2680,642,3724,60
3558,584,5162,1086,3764
45,2128,3467,958,3033
1402,3393,1128,3765,1577
178,1136,4110,1704,530
1772,5946,4626,4978,5770
2680,4991,2951,5751,1274
928,4749,2690,4504,2706
1765,4984,824,4155,3336
930,88,5835,5381,3356
5820,4134,1670,5121,676
4214,4304,4269,4889,4742
3595,3453,1669,3974,5416
4168,807,3852,5388,3272
5134,4759,2593,1037,743
136,237,1966,4045,2623
1580,5608,3314,4347,1857
1815,5460,4091,803,3965
3998,1514,1188,4908,1310
423,2934,513,1669,683
535,1949,5754,123,1081
1686,4962,791,3190,5426
2628,2890,5896,5131,5618
4152,3271,4671,2470,3933
5989,145,1852,3139,1447
4182,3033,2457,256,1544
318,2882,1882,5785,854
3356,323,439,1318,5789
303,5543,4759,5553,2291
4275,794,461,2257,3974
3527,1442,4805,337,3788
69,3244,1422,1758,950
2877,3449,162,2777,824
4915,5015,4102,1584,2890
869,4434,919,5525,479
2715,1460,2945,336,1099
2509,22,1583,21,282
927,4049,1772,4763,4921
4259,5820,958,4498,294
426,989,689,5284,3357
4764,5924,497,3675,3227
2511,5203,1691,530,4819
3901,455,799,2177,4672
1681,5153,3595,2815,3765
4347,5492,3676,2767,4476
5729,1318,2281,2907,5035
3261,2759,78,253,5407
5414,5621,1082,1958,2777
5833,5834,5546,5755,3112
248,2039,5087,3496,651
2727,3202,1856,716,4590
3044,840,377,5576,5670
4197,1723,3787,5332,799
3272,3819,2938,5562,5835
2655,306,405,1099,3533
555,1857,4090,1705,3931
254,2884,3174,3951,2308
4123,5769,402,1234,971
4308,57,1695,4962,17
5818,2280,1445,4896,5396
3849,98,5563,5880,5131
3833,352,5492,5509,4347
3623,3902,2415,1157,894
89,3179,4536,2209,3527
2645,2478,438,369,2071
5366,1263,5407,2037,1684
1749,4890,5371,3227,4820
1997,864,5907,3996,4992
5527,1583,854,1083,3314
4896,4354,5409,3398,3759
3408,4637,353,5533,5159
4068,2979,2486,1563,5528
2653,1026,2011,3707,3817
5459,573,1255,1638,4266
37,1998,4188,5264,5305
2768,3093,2009,223,2835
5901,5035,4432,3247,5006
3608,4806,683,4460,5567
1730,5277,2851,5737,1183
473,3270,2721,3420,4284
3795,410,3031,4168,99
4297,4035,5608,4322,1340
4334,4572,3119,5754,5790
4064,1704,2003,2421,21
5344,1248,4943,5617,5161
3077,913,5388,5730,4897
1653,462,3961,4820,3676
939,220,1477,2389,4633
1804,1412,5670,4693,3596
1397,4694,276,271,367
3373,5297,91,2843,2237
3106,3607,4401,5632,4275
56,4495,1684,5945,2054
1959,165,219,4063,3171
2794,1201,3389,4091,2218
4702,5717,2444,1741,5022
2827,4888,5195,4690,869
4550,4132,1379,3813,2591
2811,5440,4922,5268,4558
3569,4665,5266,4273,4050
2352,1089,836,299,2938
1822,2332,4817,3563,5656
3247,1994,3248,4642,2755
2264,2877,5405,5858,2945
4892,2511,429,4431,1526
2421,1775,175,5335,960
2683,2177,1906,3556,5373
1026,4435,5112,4218,2934
1447,5233,5249,1385,5573
1927,4066,458,4643,419
3764,851,3318,4215,2593
4,3512,5495,1755,427
84,2563,5959,4943,1397
1068,1821,412,1338,3839
5831,4591,5122,1719,5810
4108,5927,2329,1937,2120
5835,5268,2248,679,5179
2841,2690,1515,4049,1765
1104,4876,5330,2174,979
4269,3545,5547,196,5811
352,2790,5083,238,5264
5621,382,4454,2438,5907
5490,4905,2669,513,3023
3067,2241,1845,1729,2175
232,1814,4080,5467,5896
4454,4952,5685,3653,4890
1726,4763,2979,5012,1109
2211,3534,290,4296,2979
342,389,4726,4726,4243
3283,4497,4048,3902,4164
2281,1836,3757,1317,93
2940,3354,4050,3357,1969
4255,3852,248,5179,1025
771,3716,5618,4524,2128
3033,1930,329,4582,2451
407,3359,1465,4575,4702
1577,5962,1833,1835,2219
2355,3765,4012,5195,1749
598,2988,3142,2642,3701
4050,5842,2396,5034,3254
1583,957,5164,1928,2281
1911,2357,1949,3998,5388
1109,2689,286,1052,3696
4945,2636,2120,5565,863
1089,3678,133,4290,3757
4969,4976,960,1451,4080
4095,5818,2493,3485,1350
427,4950,5617,92,1966
1094,1037,4945,4854,2315
788,4314,4431,4461,376
3135,1338,5552,5546,5360
4878,5671,530,5207,1711
5592,4753,130,5415,5189
4423,1762,2646,4387,5778
1634,329,249,5629,5279
2190,3962,4758,5437,4544
4325,3900,1031,5132,2998
5311,4263,5240,1852,5057
2901,4700,501,1520,618
3269,5380,1658,4644,2564
644,253,627,2556,3365
1553,1732,4532,2746,1120
608,1193,593,3447,98
4476,1012,5417,4179,3359
4899,4165,3345,4450,136
1351,17,4480,3977,1248
2293,2300,285,4672,5371
3157,5141,335,4963,4699
319,3225,4820,2988,3355
1310,3046,890,1128,1997
1284,803,651,919,248
1930,1034,3717,3254,1455
4165,3073,3235,84,1429
419,1025,3528,1683,4698
439,242,3184,4701,3149
2079,2211,2451,1802,88
3061,5164,1859,2831,4183
1159,4147,5264,2996,4405
4296,1082,1991,5269,257
790,5303,4304,2653,462
5754,4236,4445,419,276
2016,5249,147,3314,922
112,894,4612,4134,2699
632,4904,2819,5463,3099
5907,2479,1513,2342,4579
3340,2232,2218,932,2150
1821,1166,517,2655,1460
1316,4214,950,5297,1669
401,40,1274,2623,4358
2289,1371,4735,4297,3907
799,5381,3558,2900,361
1705,1830,1950,4275,5679
3839,1398,4175,51,5490
1991,1316,1834,722,535
3167,3569,5490,2459,2823
5325,2945,4967,1808,612
4322,5928,5333,5400,3831
1901,4322,3901,1380,3767
4399,281,5089,2905,5566
3604,3016,4694,2736,3998
3757,1358,5573,3647,5417
5656,2646,3167,5542,3116
1881,4816,2603,5732,2924
1254,63,1205,5621,4108
1221,1219,2213,348,3716
2845,1385,3269,4195,2526
4434,1784,5507,3997,3340
1025,1474,157,913,2642
2380,1827,5527,390,1891
5546,4496,5152,2911,3827
943,3809,853,1350,1037
4445,1065,2814,343,2492
3097,629,5437,461,644
2181,5348,5069,860,3283
3852,829,4399,5464,4445
1202,5676,318,5459,4671
3961,4182,4409,4420,5242
4521,4926,4920,5834,1833
952,1745,1086,1004,5174
1776,3749,2823,1583,1425
1977,3210,418,3585,4974
4169,2806,1688,5976,2396
2589,3061,1634,116,5240
3518,196,1589,382,689
2231,2371,1417,4188,1893
3733,1584,3408,847,2756
5732,2395,1104,3453,5405
2502,3427,4296,3604,458
1004,3254,5006,564,2555
2,2208,1485,2115,626
188,5710,1391,5089,3901
3075,2231,3340,5356,2115
1644,4728,2903,3871,4508
5583,2621,143,3103,1458
4110,5831,4892,4182,1202
2555,1938,4433,894,1380
3119,781,2150,2314,2108
2766,1901,4613,2980,3421
3585,3014,1638,3047,5303
5685,2220,2924,1978,4496
3035,2584,952,4579,2016
2563,3245,1977,4614,3648
4203,2441,5034,642,4799
5264,4819,2232,2262,147
685,3178,2653,1110,513
934,5819,5338,926,1052
383,922,426,1814,2996
5952,1411,1969,1736,4296
4479,4954,2637,3597,3367
728,1351,5242,5778,318
1103,5414,3112,2841,3011
410,5134,1771,1776,5132
4699,3759,861,3924,3464
3452,3485,3506,1092,4959
4582,1097,2877,4228,4996
3563,1299,2827,3449,1104
4992,3239,40,2120,5234
5347,3184,1455,950,2024
2116,1105,4178,3759,3627
4405,5227,901,5159,2683
60,869,2057,4325,4410
3813,5546,1916,5842,1205
366,2236,650,5586,5274
4290,1423,3907,683,1732
1485,4921,5528,4607,2402
5036,2469,3178,1071,449
3091,2379,864,3833,336
3093,5823,2352,5283,295
1157,5975,3854,4243,1541
599,3126,136,2254,4892
4321,1151,4135,2253,5631
4532,99,5650,4742,2680
2074,5226,4587,1559,288
5790,4897,608,8,2715
237,3457,1142,3862,4482
847,287,3143,3608,2209
4859,3974,1378,861,380
294,192,829,4135,2609
5303,3379,1368,868,2493
1000,308,1157,2363,4063
4533,5360,4154,33,2901
3900,5004,5778,4110,4859
1379,5949,3974,410,5876
5002,4418,1715,2641,847
1950,3585,1260,3598,5823
5226,1966,5356,3464,271
1538,979,4575,5607,728
5203,2268,1292,4940,1234
1372,663,479,2853,4613
4717,4642,3524,3835,1018
1487,4090,904,3676,952
960,4963,4347,2845,5461
449,5006,6,2622,751
1332,837,1602,1893,233
1147,693,5331,354,4321
663,4727,2016,1752,1417
88,1234,3103,3467,1901
4727,1168,419,5076,253
5089,4533,4643,98,2959
404,5464,5945,1681,319
147,2060,383,4660,2213
704,1997,5901,2247,790
5159,1893,2030,5601,1978
4649,1550,5584,608,3469
3365,5875,288,5752,337
5370,4423,3364,2823,3240
4778,4800,3320,4485,2626
209,208,3813,1065,2819
658,2304,257,5527,1881
3683,2727,5952,1000,4694
2746,743,2174,5575,2023
93,1417,3469,3075,4615
5451,1834,1520,704,4967
1684,3990,1729,3236,5208
655,2746,2273,1292,1278
497,3903,599,2012,3524
5132,4442,2732,3091,4943
1444,3233,1994,3650,573
2221,1755,685,2873,932
5083,468,1310,2,3174
4517,2747,3023,4778,4182
3917,799,4497,389,4748
533,2308,1340,1473,4195
2566,2836,2843,5451,2530
1988,1859,4136,2794,536
4402,4619,2589,4800,1752
3263,5407,4609,5110,1559
1665,952,751,5830,1972
2642,3518,1930,1378,287
2004,343,778,1475,938
548,5022,1110,682,3783
4799,244,927,4960,1840
3355,5634,1380,4382,4663
1309,5335,5012,5460,3447
3716,4308,3585,1282,5330
4005,5110,4800,2769,4048
2446,5445,3868,5266,5702
1338,4683,5154,2509,1146
4854,1368,2890,4926,3244
1893,728,4322,5247,3073
5266,405,5045,3452,788
1755,2438,5988,3207,4064
1073,5034,3563,4555,533
5584,4943,2907,2566,1399
5381,2174,7,927,1583
3178,5370,367,5820,4197
2213,4726,116,4799,5544
3407,5344,4991,429,647
1768,3638,5179,1996,4572
938,111,3366,2352,5196
824,3675,5562,2011,4089
1098,1996,5141,2128,5414
2156,4400,5228,5664,1553
4442,4478,27,2727,578
3600,2123,1123,1056,2922
42,2566,464,5959,5732
4343,248,159,743,3829
1771,5190,496,5069,26
4609,2804,3741,788,2288
1056,1341,2884,159,800
3393,3859,2940,2836,4409
3112,1643,995,2108,1927
377,79,632,4897,306
103,5484,4197,4613,4420
5098,1104,2526,2057,804
3366,4836,3795,651,1034
2072,3783,2681,1444,1959
3235,1217,98,4269,5901
5110,1350,559,3903,5546
3345,3762,1213,2380,342
1047,5976,1000,2338,3269
4163,5630,3236,3630,383
479,3287,4787,2301,861
4967,520,3706,5790,107
1795,295,2706,3762,3936
2532,415,2220,4950,5779
5967,1792,69,4285,1386
1291,2188,1525,5084,4165
220,3972,614,4334,4442
4612,4409,1256,4817,2618
1550,1188,1183,1219,3408
1048,2661,1398,1843,4169
3670,3235,3996,2009,1005
5752,5347,2272,2759,2812
3215,2266,343,528,426
447,5635,3871,377,5617
3637,1099,1278,3849,2042
2360,4419,271,5000,4497
2855,4589,2784,5405,4800
389,4805,2257,5371,2727
5976,530,208,4665,1092
3174,3946,3533,1291,2655
2300,5396,2815,4247,3280
2220,1927,1627,5907,5607
1314,407,1248,1256,5818
778,361,422,239,4854
2556,5755,885,270,3467
4205,2498,5818,792,4290
2630,4614,657,4037,1771
4431,861,295,1580,3328
3425,4579,338,2530,829
3957,4942,5016,2990,3917
800,2907,5830,3233,4401
1034,3683,3527,4036,3172
2445,5527,5740,4550,2342
1707,3964,5346,4659,608
5179,3301,60,504,4095
729,833,1413,103,5016
2470,919,1927,4946,2987
281,2493,4255,4508,3616
3649,4702,1447,3098,2676
3467,1397,2642,2609,1808
3254,2611,5466,4476,91
1205,4382,5592,1470,1118
1608,5752,822,3764,1630
3151,3659,2402,5373,1776
4735,4653,584,4951,5083
1842,2905,1774,5952,5228
5189,3767,83,2493,454
1363,5610,3724,2970,5268
4823,1908,5196,5360,473
5371,771,3202,5717,4889
5430,4363,1911,5210,4586
5173,461,2023,3231,1371
1712,141,5004,3172,5929
2308,751,752,5484,448
1739,4787,1959,627,5366
1340,4344,2530,458,405
1796,2389,4400,1595,2004
3767,2281,2445,2237,4110
4816,2446,3171,1031,3921
3677,5074,1397,4181,4188
2218,722,4404,1411,1609
5405,5509,3047,971,4717
3309,5959,4963,287,3047
1282,4110,5885,4442,5722
3082,1916,2914,1381,3735
5338,3307,1103,1911,5466
3010,1332,4321,5208,4453
5810,2069,237,2644,2211
2114,5528,161,2573,934
3031,5229,5341,1005,1688
1630,5525,1457,3976,2569
4183,441,3793,4199,5011
5356,2515,2252,5035,3074
1099,5565,4095,282,1082
3223,4524,107,4065,496
2037,1634,1169,3421,3813
2273,2207,256,4067,5356
5669,2755,2128,1688,4424
1031,1681,1358,3568,930
4381,4590,3475,1040,4269
1916,5728,492,685,2232
953,1664,1027,353,5547
5360,5325,2630,4991,4263
3871,5016,931,2611,2238
452,2439,1425,4240,281
1257,33,5461,599,4612
1858,5666,2277,453,737
2670,1324,1118,4400,2391
2690,3023,3488,872,3903
1611,2218,4840,3510,2831
4983,2445,3709,2593,3589
1540,1553,180,387,133
3533,5040,4213,4789,1705
2874,5151,5987,151,1949
2237,2252,3733,454,353
295,3269,361,5227,1858
2396,901,842,5810,1291
5717,5318,2338,2360,4431
2175,1589,5188,2951,333
1513,5284,2670,1804,4609
399,2335,1517,107,1980
2402,3833,1584,2749,1255
5396,447,4203,4241,5284
4090,3556,1528,3093,4608
3745,5879,236,2673,3389
3990,624,3990,4608,5885
1255,1005,3159,1712,2009
5380,4257,4264,258,2379
4228,679,3972,5331,3776
3488,1309,4921,4183,5344
1691,836,509,2207,134
4036,928,3073,5173,5333
4188,847,2293,4214,4710
564,3091,1018,4109,3653
4759,4712,847,4405,4153
3118,4778,3917,5112,1157
854,3980,5110,752,3996
2391,5451,3735,4153,5833
2706,55,2412,5441,3248
2459,4064,5011,2790,1254
299,5159,3812,3470,1106
1234,5179,807,2218,2380
890,1285,5567,235,3585
612,4168,2555,3683,3449
1128,885,2749,2998,2292
1050,2102,4859,4816,1602
2069,737,5132,497,1821
572,4343,5380,3931,3475
1534,3650,5647,5417,1360
1530,3300,4453,134,422
4035,5945,154,311,5004
4435,1765,4134,27,2790
458,2502,2683,5211,4152
3946,2784,2998,2394,4653
2174,4982,2987,4589,4963
2057,3977,3074,5036,4817
3278,2342,1062,5151,931
3098,543,3449,4259,3202
418,3119,4195,3112,2253
2998,4661,2911,449,3485
1748,3365,3473,4354,3563
1118,3563,4382,3106,5195
4401,1972,1120,4774,2814
4726,1254,2831,1997,402
5240,2923,3941,5793,4920
82,3562,1219,5330,3278
820,3600,4699,773,1378
141,3530,4442,4035,2257
5552,4696,328,3933,1094
787,458,1559,4671,4154
5022,2016,1645,3118,2448
1751,2470,239,2819,1643
803,3637,1972,1927,685
5823,356,79,4780,85
4575,5041,4153,2268,3972
2371,2156,4011,1891,455
3449,3322,4985,4836,1686
375,321,470,4823,4400
2438,2249,1945,1751,1351
1762,3653,4663,509,1892
3360,2845,337,4165,890
5334,3504,1056,3137,123
4613,2338,4608,452,4404
4404,223,3677,290,4148
1981,18,775,2626,1627
7,1413,4311,462,5331
1802,5707,3082,1397,2821
2934,4823,2298,1255,5507
4943,2143,790,3901,2043
5953,2949,4665,4543,5647
2661,5876,3670,3355,3235
2843,944,5381,5991,2498
3634,2532,123,438,4011
5566,4789,2108,1413,953
4089,3248,1526,3595,4338
1965,270,5544,2648,161
573,1277,41,2766,1755
5069,2327,5189,3318,5830
2082,1630,2380,3367,1634
468,4102,5875,45,2749
3280,5931,626,5242,4255
1646,2736,920,5908,3270
5437,3135,3263,626,1695
5248,5772,4064,2281,143
282,653,18,3936,4454
5246,1513,5484,5161,803
1843,1485,4240,3776,833
5565,2603,1078,3300,3425
957,1227,2567,869,3670
5779,1120,2699,838,1739
3996,3813,876,2987,4787
4373,3824,333,5466,5903
4672,5614,4959,3149,3871
3236,5196,4410,431,1636
337,1260,4633,5999,1416
5988,3677,2655,5770,1644
4653,1991,3014,249,1775
3007,21,4137,3026,598
691,1572,4785,1429,5527
5504,932,2822,5203,2641
2379,1796,659,5669,2082
2214,3068,14,3096,5991
5507,2921,199,2451,352
1146,3031,3808,1799,2630
2676,2237,1176,5638,1231
552,5507,119,3527,2420
5903,2915,235,750,2116
3202,1205,1147,4984,3320
3663,938,189,5903,323
3735,926,1309,4017,413
253,1739,3218,402,509
46,4633,4089,303,5087
1460,1354,4419,980,5069
5876,1128,1659,3135,4759
1515,4203,1444,3113,5049
3528,1771,3782,5407,5056
5174,5912,1254,58,2648
1638,3447,2219,220,4327
2433,791,3696,5503,1031
1018,3082,376,4404,1795
913,5576,3809,3749,693
1962,3596,750,2315,853
143,963,4077,455,1256
4382,3426,1284,5255,1101
5635,3149,868,1104,7
618,3407,5015,1972,1530
4482,870,2237,2374,5638
405,5121,447,5380,5820
307,3058,658,1354,1683
208,3263,1836,853,220
4134,1707,1371,520,5484
5755,5638,2448,418,1079
306,2409,306,1018,2661
1439,45,2004,4099,4649
3354,1282,5820,3808,2589
3793,4063,4093,3518,5122
85,920,4169,5015,4533
4311,2618,5828,3210,2327
804,4247,693,3150,18
1306,5161,803,2855,2566
461,1399,4182,5789,1035
2641,5055,448,5490,151
2292,475,3367,5655,1213
2699,1048,4037,1274,3900
1537,4085,4508,3493,658
1350,519,196,1538,5543
321,943,5876,306,1691
5528,1653,5631,3921,5110
3376,492,3977,4945,2
971,5722,612,3196,82
4453,4476,3613,3278,4969
1695,1052,4586,3959,2759
4817,4259,4590,4702,2670
5830,5242,2674,5040,2853
4543,5261,1399,5504,494
2448,2122,2830,3562,3190
5617,1458,533,1123,3795
3173,60,2502,401,3787
2830,4290,2060,823,5283
4608,5567,840,659,1515
2979,3901,2222,1537,5608
926,1537,2102,1863,3061
690,5255,3133,1906,1227
1065,650,4739,1469,4574
4420,555,548,405,3587
3947,3278,4761,2474,1926
134,174,4017,3670,2900
3464,2391,85,1260,1064
3648,1197,5159,852,86
2009,1092,1412,133,3218
1451,4659,449,5833,5474
1413,299,4327,2463,1068
462,5228,233,5635,1658
752,593,178,5318,1442
1113,608,2766,5279,4135
3587,644,504,1425,5328
309,927,2069,1981,750
2026,2548,1317,4095,5503
21,1451,1458,63,4178
4494,449,4424,3167,2622
4574,6,5303,1833,2408
3827,2459,1683,2822,174
53,5873,303,5528,141
1658,427,5370,132,2689
249,1300,2433,4401,3204
1127,4556,1033,4974,504
842,3328,1536,4178,584
3234,4985,5967,2420,4258
1939,5246,5284,1176,3793
841,2209,55,5341,2439
5650,4840,2408,1930,995
1549,4844,2207,2722,3236
4011,1011,2074,2017,3082
1742,535,2357,4052,2102
4292,4574,788,4050,927
1296,5618,3258,1636,5154
4257,1515,3589,1271,5266
3562,5098,2379,5954,1332
1017,453,3215,4753,2248
1188,1274,2634,1025,2074
806,373,934,17,1188
2609,5791,930,3287,1105
593,4724,1732,1691,1836
901,5563,254,2923,3849
2123,5867,126,2086,1309
5195,513,5635,422,1398
3675,5669,1099,1399,3474
2890,3314,4152,3648,627
2249,1995,5305,584,1338
2592,4879,4045,2979,254
1046,2292,4179,3354,3808
1145,3474,1705,5189,5831
4432,162,1530,1963,2815
3936,559,4556,1003,1977
2689,4154,462,3393,4373
734,3366,1755,1133,3506
2622,1123,1808,515,3118
4921,3174,1429,1382,840
5388,5112,2439,496,3493
674,4402,564,2236,2634
3859,2745,316,1442,2293
1106,3670,3817,157,1214
629,5266,1354,479,4480
4984,3089,442,2646,4984
2158,2632,2861,3541,196
4055,3735,5966,1485,3407
2617,4032,63,1765,2970
98,2355,2301,329,778
367,2510,1857,1319,2426
2427,3871,3659,771,3133
743,852,1296,5056,2722
1168,1040,4780,1313,2567
3977,3215,2873,4787,1584
2815,618,82,4724,794
1830,1504,2061,5650,5958
2369,5405,2762,2357,1665
5121,4420,141,254,2611
2819,4255,872,5206,1444
5906,659,252,2298,14
651,655,4165,1988,632
1605,598,2715,316,913
2593,930,4420,4870,1314
317,1094,1079,5832,3709
2530,1795,108,2293,447
354,1139,134,920,1098
4418,980,2437,1949,4629
1319,1302,3510,2827,338
863,41,5903,2629,3969
2935,1475,1166,959,5261
58,19,1891,4255,258
1508,367,5268,4012,154
5417,2422,505,4205,5906
189,5858,242,2533,2646
2422,1056,4035,1515,242
501,3663,3493,505,2592
980,438,3172,2681,792
5283,1086,1011,2482,3091
4974,4799,2422,3126,2003
1354,1202,869,1977,4035
161,3012,1981,5779,3364
