,gene_names,weighted_max,weighted_sum
359,HMCN1,0.04993182048201561,14.464741706848145
360,ZEB2,0.057862456887960434,0.40663468837738037
361,FRMD6,0.05236738547682762,-11.553038597106934
362,CLDN7,0.07009609043598175,3.2338035106658936
363,NID2,0.10946908593177795,0.5782449245452881
364,GABBR1 /// UBD,0.05613173171877861,7.391057968139648
365,CGA,0.057174358516931534,9.859296798706055
366,APOE,0.04911721870303154,-12.877140045166016
367,FHL2,0.04931851848959923,-10.088349342346191
368,PDGFC,0.0421033576130867,-11.738153457641602
369,DUSP6,0.04513777047395706,-12.923070907592773
370,CSRP2,0.048697903752326965,-13.728791236877441
371,ORM1 /// ORM2,0.07231206446886063,10.514248847961426
372,DMD,0.06216011196374893,-7.807866096496582
373,EPAS1,0.04127644747495651,-13.877649307250977
374,ELOVL7,0.06192303076386452,-1.9250119924545288
375,TFAP2A,0.06300241500139236,-8.176820755004883
376,SERPINF1,0.053800176829099655,-11.256974220275879
377,CD9,0.03465168550610542,-13.48084831237793
378,BNC1,0.059543538838624954,12.64620304107666
379,PKIB,0.08650288730859756,-3.904031753540039
380,NGFRAP1,0.051278188824653625,-15.244409561157227
381,TMEM47,0.04849740117788315,0.2828691601753235
382,MAP1B,0.07261085510253906,-10.44179916381836
383,IFITM1,0.044724900275468826,-13.743000984191895
384,RGS2,0.051770325750112534,-12.88451862335205
385,TMEM71,0.06324221938848495,12.01645278930664
