index,gene_names,weighted_max,weighted_sum,abs_sum
1231,FZD2,0.114472702,-9.918642998,9.918642998
948,CT45A1 /// CT45A2 /// CT45A3 /// CT45A4 /// CT45A5 /// CT45A6 /// LOC100133581,0.073872507,9.919362068,9.919362068
571,RASSF6,0.090580568,9.922554016,9.922554016
1040,TRAC,-0.024536967,-9.923424721,9.923424721
3804,LOC100506649,0.1666511,9.923680305,9.923680305
653,DNAJC12,0.057887785,9.929092884,9.929092884
1910,TMEM133,0.051058628,9.938229799,9.938229799
1174,PRKD1,0.133996382,9.94283998,9.94283998
1170,LILRA3,0.143748917,9.945587158,9.945587158
1486,FGF2,0.197402999,9.947047114,9.947047114
2248,SPRED1,0.032250218,-9.951498032,9.951498032
1076,HOXA13,0.102468915,9.954749107,9.954749107
2370,IGF2BP1,0.081511639,9.955023766,9.955023766
2284,FSTL5,0.171989106,9.956480026,9.956480026
5210,TMED2,0.083658125,-9.95871067,9.95871067
2262,EXOC5,0.209461138,-9.959893227,9.959893227
3983,PDGFB,0.083555333,9.960997581,9.960997581
2374,RGS16,0.092084028,-9.963151455,9.963151455
2065,USP44,0.136679284,9.963422775,9.963422775
1113,LOC100288911,0.141857617,-9.963493347,9.963493347
2783,CWH43,0.013157763,9.967095375,9.967095375
2616,FAM113B,0.07598386,9.971285939,9.971285939
4401,SLC31A2,0.056316078,-9.971547127,9.971547127
4057,PBXIP1,0.243330114,-9.976877213,9.976877213
5582,KIF1A,0.052546486,9.977492332,9.977492332
5827,RIMS2,0.165064618,-9.97923705,9.97923705
3053,PLD5,0.180248976,9.981714249,9.981714249
1221,KLF2,0.11208998,-9.985093117,9.985093117
1670,GSTP1,0.090875611,-9.986715317,9.986715317
1897,GAB3,0.099585429,9.990292072,9.990292072
4094,DPPA2,0.078840733,9.990818977,9.990818977
5976,RNF145,0.090928786,-9.992804527,9.992804527
4398,TGFA,0.052750729,9.993693352,9.993693352
4364,APLP2,0.1343094,-9.994527817,9.994527817
171,LOC399959,0.12056002,9.995923072,9.995923072
2606,FZD10,0.063756116,9.996872902,9.996872902
3421,SGPP1,0.147535086,-9.998022079,9.998022079
2617,TMEM140,0.089007884,10.00107837,10.00107837
1684,ALDH7A1,0.095604938,-10.00135231,10.00135231
58,CTHRC1,0.338492244,-10.0028801,10.0028801
1353,NUP62CL,0.24051404,10.00450325,10.00450325
5420,FMO5,0.091426797,10.00945377,10.00945377
3665,NCRNA00246B,0.1553903,10.01363564,10.01363564
1652,RTP4,0.197462417,10.01455402,10.01455402
276,SPINT2,0.089866273,-10.01905823,10.01905823
1079,HLA-DMA,0.346933704,-10.02184582,10.02184582
1783,LMOD1,0.052291796,10.02812862,10.02812862
2623,ICAM3,0.060470968,-10.02823925,10.02823925
435,ESRG,0.098565713,10.02849102,10.02849102
2445,C6orf145,0.09814699,-10.03134632,10.03134632
5896,SBF2,0.139993943,-10.03497028,10.03497028
286,CPE,-0.004096039,-10.03781319,10.03781319
502,MRC1 /// MRC1L1,0.126339152,-10.03907406,10.03907406
3833,CYFIP1,0.068235416,-10.04644299,10.04644299
3494,NUMA1,0.171362951,10.04762554,10.04762554
1077,DEPDC7,0.20396325,10.05337,10.05337
4880,ST3GAL1,0.153253123,-10.05944633,10.05944633
70,C8orf4,0.217566162,10.06043053,10.06043053
4796,PRDM6,0.111924924,10.06142712,10.06142712
1937,PTTG1,0.093669713,-10.07039261,10.07039261
995,PCOLCE2,0.225542776,10.07697892,10.07697892
1738,PKDCC,0.093338348,-10.07991457,10.07991457
5798,LOC728903 /// MGC21881,0.042192332,10.0843153,10.0843153
5700,EPPK1,0.180679873,10.08564663,10.08564663
2887,ASB5,0.103141762,10.08762169,10.08762169
4568,LOC286437,0.210353121,10.09261179,10.09261179
5012,SLC7A8,0.052240506,-10.0948534,10.0948534
750,KIAA1244,0.092989296,-10.09562868,10.09562868
540,SHISA2,0.184305303,10.09636211,10.09636211
5338,APOBEC3C,0.128256198,-10.0980587,10.0980587
4399,H1FX,0.146682978,-10.09843063,10.09843063
2544,CALHM2,0.064125009,10.1065737,10.1065737
3593,CTNNA2,0.130283743,10.10923672,10.10923672
3823,KLHDC1,0.144546606,-10.11730886,10.11730886
4241,NDUFS8,0.101453677,-10.12201881,10.12201881
2024,KLHL23,0.162107803,10.12301755,10.12301755
1138,PLA2G16,0.175471082,-10.12653828,10.12653828
1407,SH3GL2,0.119795188,10.12985992,10.12985992
2210,RASSF5,0.149478219,10.13008165,10.13008165
4820,SSR4,0.055353228,-10.13523483,10.13523483
5484,RNF213,0.068431176,-10.14472294,10.14472294
3525,C17orf60,0.072806671,10.14560413,10.14560413
4067,TUBG1,0.107018754,-10.15343189,10.15343189
1601,FAM19A5,0.20506788,10.15367317,10.15367317
3741,PNRC1,0.140479837,-10.15794086,10.15794086
3585,KIAA0114,0.127291989,-10.15884399,10.15884399
5517,VWA3A,0.170336373,10.16512537,10.16512537
1490,MIAT,0.159416772,10.17098355,10.17098355
4259,NDUFA13,0.091311045,-10.17133427,10.17133427
1765,SDC4,0.104126517,-10.17588329,10.17588329
5814,C1QTNF2,0.098975666,10.18089676,10.18089676
3077,HMGN3,0.10284587,-10.18151951,10.18151951
376,SERPINF1,0.009747207,-10.19023228,10.19023228
3268,BDP1,0.139729299,10.19227743,10.19227743
5020,MESP2,0.082031943,10.19378471,10.19378471
5334,C19orf6,0.197204418,-10.19418716,10.19418716
2009,FGD4,0.051552579,-10.20607853,10.20607853
326,SERPING1,0.143547192,10.20970118,10.20970118
299,RAI14,0.114132773,-10.20971966,10.20971966
1772,ZFP36,0.132352173,-10.21210766,10.21210766
1368,CDCA7,0.21468889,-10.21337175,10.21337175
167,KRT81,0.067540571,10.21433067,10.21433067
5548,BDNF-AS,0.132646538,10.21914482,10.21914482
1131,MGAM,0.123376772,10.22702742,10.22702742
44,CXCL1,0.261283621,-10.22784838,10.22784838
689,RAB31,0.049518544,-10.23321629,10.23321629
1052,ITGA6,0.030473843,-10.23327446,10.23327446
2242,GNG4,0.087312743,10.23346281,10.23346281
2400,FAM150B,0.161351725,10.238307,10.238307
3151,H2AFZ,0.139172543,-10.24593067,10.24593067
2876,TBXAS1,0.105462737,-10.25423515,10.25423515
4297,PRKAR1A,0.118304588,-10.25453568,10.25453568
2697,IRX1,0.052615486,10.25762558,10.25762558
3713,PLEKHG1,0.169351727,-10.26148555,10.26148555
2431,LOC100506941,0.074594319,10.26285267,10.26285267
1893,RRAS2,0.153618857,-10.27041721,10.27041721
3097,CAPN3,0.160737425,-10.27274704,10.27274704
2274,KCTD14,0.136897415,10.27486324,10.27486324
4181,CRYZ,0.077061877,-10.27571487,10.27571487
1142,GBP2,0.138010062,-10.28719139,10.28719139
4523,PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA3 /// PCDHGA5 /// PCDHGA6,0.111908376,10.28800297,10.28800297
3066,JUNB,0.067544699,-10.29148865,10.29148865
5969,DIP2B,0.099865012,10.29681301,10.29681301
431,ATP1B1,0.089580268,-10.29957771,10.29957771
2547,PLGLB1 /// PLGLB2,0.075352304,10.30348969,10.30348969
1997,LAMP1,0.152828217,-10.31224728,10.31224728
4291,CA4,0.112771764,10.31257725,10.31257725
3536,CD80,0.065222688,10.31634617,10.31634617
3064,ARHGAP44,0.10232579,10.31900311,10.31900311
5242,TNFRSF1A,0.098280642,-10.31964111,10.31964111
5532,ADAMTS2,0.151082143,10.3205862,10.3205862
4547,DNMT3A,0.151630551,-10.32835054,10.32835054
5324,CYP2S1,0.146346673,10.330055,10.330055
3573,HSPG2,0.03315632,10.33041477,10.33041477
1180,BAALC,0.111188196,10.33227158,10.33227158
3226,ADD3,0.106080905,-10.33329773,10.33329773
2645,LOC100507328,0.138855845,-10.34376812,10.34376812
5372,LOC100134822 /// LOC100288069,0.310401455,10.3597002,10.3597002
2675,ADCY1,0.131312296,10.36799955,10.36799955
2384,SGPP2,0.032344609,10.37139893,10.37139893
3270,ITM2C,0.128484406,-10.37777996,10.37777996
1928,TCEAL4,0.105313137,-10.37869453,10.37869453
2460,CST6,0.05547975,10.38014889,10.38014889
2064,ANO5,0.16403988,10.38197231,10.38197231
3708,CCDC91,0.005292252,10.38317156,10.38317156
3836,GAL3ST1,0.152894095,10.38450909,10.38450909
5241,HIPK3,0.059135601,10.38497591,10.38497591
237,PRSS23,0.171581484,-10.39528847,10.39528847
1726,FAM114A1,0.13817165,-10.39683819,10.39683819
1810,FOXF2,0.269627571,10.39933968,10.39933968
1169,EPHX1,0.182567269,-10.40008831,10.40008831
4857,CROCCP2,0.137150854,10.40013409,10.40013409
3648,CCDC99,0.081182286,-10.40317822,10.40317822
5137,VASH1,0.106051914,10.40377235,10.40377235
4617,BHMT,0.030524865,10.40385151,10.40385151
929,HGD,0.123036489,10.40534687,10.40534687
549,PEG3,0.054158315,10.40656185,10.40656185
4212,USH1C,0.172345847,10.40944862,10.40944862
3067,ITGA5,0.137725677,-10.40966415,10.40966415
5141,FOXO6,0.210734338,-10.41327477,10.41327477
1701,ZFP42,0.038828872,10.41400337,10.41400337
4111,UQCRH,0.048873527,-10.42316818,10.42316818
1744,ARNT2,0.119058378,10.42341042,10.42341042
5447,TFF2,0.128736235,10.42475414,10.42475414
5243,SLC17A2,0.105442964,10.43412113,10.43412113
4940,YWHAG,0.105763048,-10.43828392,10.43828392
1611,PRKCQ,0.063556515,-10.44225073,10.44225073
4666,REG1A,0.112260297,10.44911671,10.44911671
5591,C6orf114,0.060940094,10.45142651,10.45142651
2930,LOC100510224,0.174543679,10.45179653,10.45179653
2883,SLC16A2,0.187037669,10.45254022,10.45254022
956,EMX2,0.136255443,10.45648003,10.45648003
830,SCG3,0.152950153,10.46013546,10.46013546
4658,LOC283174,0.051438071,10.46376038,10.46376038
2324,APCDD1L,0.110759981,10.46672249,10.46672249
1540,CSF1R,0.000620589,-10.46854401,10.46854401
5467,MMP14,0.219273247,-10.47334194,10.47334194
3835,ATP5G3,0.089835916,-10.4749918,10.4749918
2249,CADPS2,0.131792746,10.47866392,10.47866392
1414,DDR2,0.138002992,10.49765515,10.49765515
778,UHRF1,0.114819728,-10.51428127,10.51428127
2716,TLR3,0.113900147,10.51833344,10.51833344
3199,TXLNB,0.080088437,10.5202179,10.5202179
5269,C11orf10,0.077657588,-10.52315044,10.52315044
3808,RHBDF1,0.065772414,-10.52454948,10.52454948
2429,ANKRD19,0.060384192,10.52489758,10.52489758
5208,EIF1AX,0.148561634,-10.53284645,10.53284645
1124,LOC100507463,0.146344431,10.53465405,10.53465405
212,KDM5D,0.172192141,-10.53574562,10.53574562
2867,SCN4B,0.06210652,10.53668213,10.53668213
4234,TLN2,0.073952101,10.54328346,10.54328346
452,MYO1B,0.186101325,-10.54373646,10.54373646
5452,GPER,0.209382392,10.54555416,10.54555416
554,ARHGAP8 /// PRR5-ARHGAP8,0.173850141,10.54942226,10.54942226
92,CAV1,0.122279242,-10.55743837,10.55743837
3363,ERMN,0.003064938,10.56005287,10.56005287
4836,OST4,0.064206921,-10.56129074,10.56129074
1103,MST4,0.094785944,-10.56348419,10.56348419
1365,TIMP4,0.114241861,10.56392002,10.56392002
3801,KLC3,0.124987945,-10.56616604,10.56616604
1734,LOC388796 /// SNORA71B,0.064279579,10.56710911,10.56710911
2886,CD96,0.145263329,10.56768417,10.56768417
1674,OSR2,0.10133604,10.56937444,10.56937444
2555,PLK1,0.215942472,-10.57006836,10.57006836
558,AZGP1,0.183332682,10.57405853,10.57405853
2129,CAPN6,0.237187296,10.58379745,10.58379745
2694,KLF6,0.06729978,-10.58996964,10.58996964
5227,BOLA3,0.169124167,-10.59033775,10.59033775
2204,YWHAE,0.085526079,-10.59473038,10.59473038
5966,C14orf126,0.209852964,-10.59784365,10.59784365
5303,ZMIZ1,0.164180942,-10.5982666,10.5982666
2907,DDR1,0.057553433,-10.60215569,10.60215569
1583,CD59,0.059477821,-10.60232162,10.60232162
3253,PCDHB16,0.251209706,10.60554314,10.60554314
5165,MYH6,0.097587682,10.61371136,10.61371136
5120,PRODH,0.073084131,10.61667907,10.61667907
4437,LMOD3,0.092055298,10.61719227,10.61719227
5732,PFAS,0.160556614,-10.62156105,10.62156105
5102,LOC100288693,0.208333686,10.62188244,10.62188244
5653,C8orf39,0.103619292,10.62266541,10.62266541
5843,PTPRM,0.070105135,10.62495327,10.62495327
1931,SOSTDC1,0.193597287,10.62501812,10.62501812
89,PLS3,0.120603323,-10.62787247,10.62787247
5223,TCAM1P,0.134009376,10.63114166,10.63114166
2368,CNTN4,0.123831615,10.63479805,10.63479805
3496,MRFAP1,0.106797304,-10.63918304,10.63918304
2976,NOVA1,0.105975457,10.64277172,10.64277172
1062,BACE2,0.275687121,-10.64307976,10.64307976
1563,ACTN1,0.143671818,-10.64879417,10.64879417
3926,RAB27B,0.10240557,10.655406,10.655406
955,TUBA1A,0.0913103,-10.6559267,10.6559267
2988,SMAGP,0.02601698,-10.65601254,10.65601254
3046,HIST1H1C,0.096017852,-10.65739965,10.65739965
3999,COL25A1,0.130398139,10.66661072,10.66661072
4956,IGSF9,0.080386199,10.6741972,10.6741972
616,MYB,0.151308022,10.67914438,10.67914438
877,PCK1,0.232066296,10.68168259,10.68168259
394,CXCL10,0.124886081,10.68217945,10.68217945
3044,TACC3,0.137728617,-10.68663502,10.68663502
4135,HMGB3,0.116128311,-10.68827152,10.68827152
238,NTN4,0.080463186,-10.69364309,10.69364309
4373,SPAG5,0.133121528,-10.69449139,10.69449139
3601,KIAA1199,0.190622501,10.69591331,10.69591331
2687,CSPG4,0.06438075,10.70166206,10.70166206
3152,LOC284952,0.133694433,10.70583153,10.70583153
5802,ABCA13,0.117623061,10.71020985,10.71020985
495,EGR3,0.017548278,10.71148252,10.71148252
1507,HAL,0.133529805,10.71516323,10.71516323
2609,FBXO5,0.136372365,-10.71773911,10.71773911
335,PPIC,0.113205776,-10.71856213,10.71856213
910,ZFPM2,0.201716438,10.73117638,10.73117638
2822,GTSE1,0.11546956,-10.73179328,10.73179328
3882,PDE8B,0.138645045,10.73244667,10.73244667
5739,SPTAN1,0.072877128,-10.73252296,10.73252296
5203,LRP6,0.114960752,-10.73719501,10.73719501
828,FBLN5,0.153876945,10.73876989,10.73876989
1246,GRHL2,0.107009552,10.7392869,10.7392869
1759,LOC100292909,0.037940033,10.73933506,10.73933506
2362,CLCA2,0.113673471,10.73982048,10.73982048
5520,SALL3,0.188855976,10.73983097,10.73983097
343,NFIB,0.056120075,-10.74310017,10.74310017
2891,RAB11FIP4,0.061007537,10.74334621,10.74334621
4428,CETP,0.155037679,10.74743843,10.74743843
5389,CNNM2,0.069859318,10.74758434,10.74758434
3935,MYL12A /// MYL12B,0.06783146,-10.75195599,10.75195599
668,BDNF,0.170878023,10.75954914,10.75954914
914,BEX2,0.046106584,-10.75969887,10.75969887
2470,GRB10,0.088621981,-10.76136589,10.76136589
1603,RAI2,0.004250571,10.77283192,10.77283192
2322,C13orf38,0.1528074,10.77758408,10.77758408
1234,MT1H,0.101196278,-10.78019714,10.78019714
176,CDH3,0.141056843,10.78431797,10.78431797
5327,CISH,0.1218687,-10.78831387,10.78831387
4419,JDP2,0.120649211,-10.78975296,10.78975296
1376,HSD11B1,0.122368962,10.79196835,10.79196835
1632,TBC1D10C,0.101216629,10.8006134,10.8006134
1118,PIR,0.118609078,-10.80418682,10.80418682
4967,PRKDC,0.12948817,-10.80443478,10.80443478
82,HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4,0.12949295,-10.81256199,10.81256199
5060,LOC144571,0.027809985,10.81438828,10.81438828
1688,ICAM2,0.12056908,-10.8215971,10.8215971
3157,CHCHD10,0.060801215,-10.82436371,10.82436371
259,LOX,0.129386708,10.8263166,10.8263166
4315,ZNF257,0.039107539,10.82846069,10.82846069
1206,LY6K,0.152027935,10.82950544,10.82950544
1599,ACTB,0.14958309,-10.83084202,10.83084202
106,HLA-DRB4,0.10253337,10.83092499,10.83092499
4187,YPEL2,0.134790875,10.83404922,10.83404922
2495,CCDC144B,0.149694987,10.83470058,10.83470058
4074,PALM3,0.066145562,10.83676147,10.83676147
203,CFH /// CFHR1,0.033314385,10.8447938,10.8447938
3294,IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31 /// IGHV4-59 /// LOC100126583,0.029953949,10.84500313,10.84500313
5622,KITLG,0.120916203,10.84503651,10.84503651
5686,LOC154761,0.089848801,10.85538988,10.85538988
4660,C12orf57,0.126768764,-10.86246109,10.86246109
4433,TAP1,0.248886846,-10.86270809,10.86270809
4229,C16orf59,0.072462164,-10.86884472,10.86884472
3871,ANKRD50,0.093816195,-10.87496948,10.87496948
3283,PTP4A1,0.104702778,-10.87797832,10.87797832
1774,UCA1,0.104530886,-10.87850749,10.87850749
919,SHCBP1,0.106875397,-10.88238144,10.88238144
3946,CPEB2,0.161382854,-10.88591862,10.88591862
2120,PLP2,0.127045128,-10.89762306,10.89762306
3385,NPTXR,0.093301296,10.90767479,10.90767479
2857,SNORD114-3,0.176125541,10.90978527,10.90978527
5085,SILV,0.232570559,10.91061687,10.91061687
1215,NFE2,0.196427569,10.91574001,10.91574001
1944,WSCD1,0.067001857,10.91998768,10.91998768
4517,YPEL5,0.121720497,-10.92190266,10.92190266
1982,PGBD5,0.107779801,10.93460941,10.93460941
5295,WDR63,0.200158745,10.93487167,10.93487167
3974,C11orf17 /// NUAK2,0.171963647,-10.94000816,10.94000816
5174,CALR,0.12324471,-10.94105816,10.94105816
1046,HEY1,0.136631191,10.94171175,10.94171175
4092,NLGN4X,-0.024681829,10.94379234,10.94379234
2303,SECTM1,0.155646458,10.94452369,10.94452369
3343,HTRA4,0.083309062,10.94954681,10.94954681
4246,LOC285758,0.166037686,10.95073795,10.95073795
4800,CORO1C,0.042509671,-10.95288372,10.95288372
5057,SHC1,0.177367061,-10.95536423,10.95536423
3407,CTDSPL,0.156267717,-10.95558929,10.95558929
1934,C4BPB,0.142012067,10.96754742,10.96754742
451,SYK,0.27145984,10.97293007,10.97293007
2527,TSIX,0.123283274,10.97409248,10.97409248
1204,SDR16C5,0.206901416,10.97467804,10.97467804
2141,C19orf59,0.106421277,-10.97954988,10.97954988
1385,CYFIP2,0.142335072,-10.98017788,10.98017788
4821,RAP1B,0.094091624,-10.98348999,10.98348999
2723,TKTL1,0.06697832,10.98765659,10.98765659
2707,ABCA12,0.211234212,10.99022865,10.99022865
1109,UBE2C,0.172834419,-10.99253941,10.99253941
3565,BMP6,0.025859043,-10.99877387,10.99877387
1364,ADH1C,0.007692985,11.0005455,11.0005455
2795,BAIAP2L1,0.084292352,-11.00067949,11.00067949
79,CYR61,0.130628377,-11.01015282,11.01015282
4881,DEFA4,0.109479867,11.01367378,11.01367378
3281,SDCBP,0.035139285,-11.02936077,11.02936077
4896,HECTD1,0.288765505,-11.03051472,11.03051472
1969,SLC43A3,0.143054672,-11.03243876,11.03243876
5441,MYADM,0.080477752,-11.03312492,11.03312492
4294,BAIAP2,0.175822638,11.03592491,11.03592491
3026,C3orf52,0.074273132,-11.04071164,11.04071164
5720,DLX6-AS,0.124195158,11.04701042,11.04701042
1432,PDE10A,0.071979135,11.06055069,11.06055069
4559,KIAA1543,0.247869,11.06232357,11.06232357
400,BCHE,0.17667032,11.06808329,11.06808329
421,NAP1L3,0.064243034,11.07372856,11.07372856
5163,LOC100287387,0.140289307,11.07865238,11.07865238
4687,IGLV3-19,0.015680686,11.07880211,11.07880211
5360,PPIL5,0.085732915,-11.07922459,11.07922459
4126,ACRBP,0.116447113,11.08244514,11.08244514
5204,CGB /// CGB5 /// CGB7,0.122819953,11.08606958,11.08606958
3786,MUC8,0.090363033,11.08617592,11.08617592
1791,IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31,0.157515302,11.08794302,11.08794302
3362,C21orf105,-0.012046665,11.09171486,11.09171486
418,TNFAIP3,0.079567052,-11.09662437,11.09662437
3877,ALOX15,0.083743259,11.09682369,11.09682369
5645,SLC35D3,0.21311453,11.09809303,11.09809303
5681,UGT3A1,0.164412782,11.09937048,11.09937048
3254,TMBIM1,0.105792735,-11.10206985,11.10206985
4923,LOC100510557 /// MUC6,0.104196332,11.10447025,11.10447025
3530,PRKCH,0.134717293,11.10763952,11.10763952
78,TM4SF1,0.113105208,-11.11043549,11.11043549
3236,LTBP3,0.037782341,-11.11110687,11.11110687
3357,HIF1A,0.07350922,-11.12185955,11.12185955
1347,ARHGAP6,0.136941284,11.13359785,11.13359785
2486,ZFP36L1,0.063065261,-11.138484,11.138484
3280,ATP6V1A,0.15399779,-11.14420509,11.14420509
2715,FBXL16,0.176238917,11.14615059,11.14615059
5311,DEK,0.088271163,-11.14865303,11.14865303
3757,NCRNA00201,0.081126165,-11.14876842,11.14876842
4005,HVCN1,0.091026038,-11.15748978,11.15748978
2088,ACTN2,0.137198202,11.15842056,11.15842056
4408,ZNF605,0.111342661,11.16222382,11.16222382
3807,BSPRY,0.123706721,11.17220116,11.17220116
3419,PPP1R1B,0.044727601,11.17583847,11.17583847
2901,PCNA,0.094559576,-11.17684555,11.17684555
3159,HCST,0.135034859,-11.17757368,11.17757368
3698,EN1,0.02681642,11.17879581,11.17879581
2637,GAS6,0.099931661,-11.18035412,11.18035412
4245,C5orf56,0.117681675,11.18081999,11.18081999
344,CFH,0.109383017,11.18311,11.18311
2758,PRSS16,0.148416728,11.18738461,11.18738461
1527,HEMGN,0.106788844,11.18799686,11.18799686
3918,C1QTNF5 /// MFRP,0.126985408,11.18839014,11.18839014
5736,RAB27A,0.066734008,-11.19133568,11.19133568
4198,CASQ1,0.155322388,11.19328976,11.19328976
545,WT1,0.190693356,11.19332743,11.19332743
510,DLK1,0.221565507,11.19438553,11.19438553
5710,GABARAP,0.060283829,-11.20129585,11.20129585
1317,GSPT2,0.094647177,-11.20218229,11.20218229
1310,ALCAM,0.055645339,-11.20342064,11.20342064
1379,CTBP2,0.147186719,-11.20634556,11.20634556
4950,NDUFA1,0.072394799,-11.20653629,11.20653629
4703,RGS13,0.152348459,11.20676327,11.20676327
21,COL1A1,0.137890421,-11.20816517,11.20816517
383,IFITM1,0.117623065,-11.20841122,11.20841122
3143,CHKB-CPT1B /// CPT1B,0.063309789,-11.21562576,11.21562576
1876,CLEC2D,0.170896485,11.22115326,11.22115326
759,SLC16A3,0.089855552,-11.22213554,11.22213554
5332,POLR2E,0.096408226,-11.2273922,11.2273922
3751,PDE1A,0.099122383,11.22938251,11.22938251
3552,CCR6,0.18544516,11.24160862,11.24160862
4955,SYNPR,0.072482087,11.2459507,11.2459507
2750,LOC643733,0.065588862,11.24599361,11.24599361
1816,LOC100506377,0.093092017,11.24800014,11.24800014
901,LOC100506948,0.046336882,-11.2489872,11.2489872
5042,REXO2,0.021193508,-11.25143719,11.25143719
3106,CREG1,0.10811333,-11.25695705,11.25695705
4770,XIRP1,0.037281193,-11.25741005,11.25741005
129,TOX3,0.205357298,11.25859547,11.25859547
5944,LOC100288617,0.041781709,11.2595911,11.2595911
3433,DSG1,0.016937889,11.26437616,11.26437616
1799,FLRT3,-0.067635775,-11.26469839,11.26469839
958,MYH10,0.075750377,-11.26623344,11.26623344
3439,KRAS,0.02650921,11.271245,11.271245
467,LPAR1,0.09730649,11.28095627,11.28095627
1516,LOC728264,0.153541312,11.28160667,11.28160667
1839,CLRN3,0.083927236,11.29125881,11.29125881
1036,FREM2,0.15970511,11.29382706,11.29382706
1985,SLC16A6,0.122111574,-11.30015725,11.30015725
5546,ARPC1A,0.116045319,-11.30094337,11.30094337
960,CHST15,0.095450312,-11.3047533,11.3047533
3233,SPIN4,0.177914407,-11.30929375,11.30929375
4278,AMMECR1,0.196567908,11.31094456,11.31094456
642,IER3,0.11399943,-11.31167221,11.31167221
1604,TLR1,0.185151078,11.31448078,11.31448078
4434,PRDX6,0.136304177,-11.31783676,11.31783676
4729,PSMB1,0.127477746,-11.32249546,11.32249546
5078,NDUFA4L2,0.176438734,11.32546186,11.32546186
3981,LECT1,0.239369094,11.32555294,11.32555294
1255,SAMD4A,0.057185397,-11.33594608,11.33594608
4804,LOC100509558 /// LOC100510047,0.048616961,-11.34315872,11.34315872
197,CD37,0.128856607,11.34749985,11.34749985
2941,FBLIM1,0.200760275,11.35077977,11.35077977
3249,NCRNA00182,0.083906293,-11.35529423,11.35529423
1266,RAB12,0.075557664,11.35622931,11.35622931
3126,HIST2H2BE,0.186306357,-11.35763359,11.35763359
5987,TCEA2,0.039152317,-11.35771942,11.35771942
4383,CECR6,0.254085094,11.36557388,11.36557388
4311,DLEU2 /// DLEU2L,0.182557061,-11.36681843,11.36681843
4091,PTTG1IP,0.075791866,-11.37369537,11.37369537
1737,SHANK3,0.079648092,11.37436008,11.37436008
682,PLCB4,0.145966165,-11.37849808,11.37849808
5479,LOC729683,0.141959421,11.38025379,11.38025379
4470,ZNF99,0.045252591,11.38294411,11.38294411
4788,HMGB1,0.082937408,-11.38959122,11.38959122
608,ERRFI1,0.032620966,-11.39493561,11.39493561
1172,FABP7,0.108461693,11.39570045,11.39570045
5981,IGKV1D-8,0.105834015,11.39652348,11.39652348
5778,C8orf55,0.15718326,-11.40574574,11.40574574
2949,SPRY1,0.227503188,11.40769738,11.40769738
3466,TRIM63,-0.025862433,11.40872669,11.40872669
3997,COX7B,0.060514994,-11.41828442,11.41828442
4139,PTGFR,0.075003959,11.41968822,11.41968822
1903,SERPINB13,0.158342138,11.42362976,11.42362976
3924,MFSD1,0.101686832,-11.43186188,11.43186188
2805,S100A13,0.120501891,-11.43355942,11.43355942
4636,CLDN6,0.089724936,11.43590784,11.43590784
4033,GRAP2,0.146456204,11.44158077,11.44158077
5696,IFNG,0.170083039,11.44951439,11.44951439
664,CRISPLD1,0.051067993,11.45080614,11.45080614
4535,SLCO2B1,0.0809246,11.45300102,11.45300102
119,AKR1C3,0.185935996,-11.45601082,11.45601082
5887,TLE6,0.088477552,11.45685577,11.45685577
3424,IL20RA,0.098566644,11.45758152,11.45758152
3789,TANC2,0.061239943,11.45981503,11.45981503
1436,FMN2,0.125057705,11.4601593,11.4601593
1986,PDZK1,0.102297492,11.46099472,11.46099472
3820,EIF1,0.110336948,-11.47180939,11.47180939
3084,DSCR8,0.089834496,11.47221613,11.47221613
4446,CXXC5,0.154682536,-11.47237587,11.47237587
4326,ADAMTS9,0.110824674,11.47354698,11.47354698
727,KIF23,0.112890564,-11.48025656,11.48025656
5183,C20orf94,-0.022967167,11.48327065,11.48327065
1500,LRRC33,0.147925392,11.49372673,11.49372673
614,TMEM158,0.152524106,-11.49552631,11.49552631
3487,ANO3,0.133764006,11.50198078,11.50198078
5743,HOXD3,0.117203116,11.50330734,11.50330734
4834,SVIP,0.086443312,-11.51047611,11.51047611
5499,NTF3,0.17958568,-11.51073027,11.51073027
4243,SET,0.119399156,-11.51081276,11.51081276
5877,SQSTM1,0.126037985,-11.51443291,11.51443291
5418,PRKCSH,0.143091019,-11.51499557,11.51499557
5926,SLC25A13,0.114376009,-11.51881123,11.51881123
185,NCF2,0.04819113,11.52502799,11.52502799
3666,GALNT13,0.175700575,11.52612877,11.52612877
5260,SNHG9,0.080689043,11.52808332,11.52808332
1373,ND2,0.189878095,-11.52875519,11.52875519
3284,LOC401387,0.065644875,11.53044319,11.53044319
1333,LOC728449,0.13994889,11.5341959,11.5341959
25,COL3A1,0.146358222,11.5355863,11.5355863
4799,LOC728855,0.096319772,-11.53717995,11.53717995
3,MMP1,0.205651753,-11.54354608,11.54354608
3130,SLC8A1,0.187250011,11.54380322,11.54380322
39,IGJ,0.109310165,11.5613966,11.5613966
5495,DDX21,0.119117618,-11.56441689,11.56441689
2440,MGAT4A,0.121188551,11.56608391,11.56608391
